Episode,Stopping Time
126353,0.013470093996147625
126655,0.01286234900180716
126957,0.016449293994810432
127259,0.011406623998482246
127561,0.011761293004383333
127863,0.011841817999084014
128165,0.011394685003324412
128467,0.013279059996420983
128769,0.013182508999307174
129071,0.011873967996507417
129373,0.011372351000318304
129675,0.012540437004645355
129977,0.01038272399455309
130279,0.009454534003452864
130280,0.012073703997884877
130582,0.014410111994948238
130884,0.011239077000936959
131186,0.010659437997674104
131488,0.01208566300192615
131790,0.011545208995812573
131791,0.011804854002548382
132093,0.012316747001023032
132395,0.013108706996717956
132697,0.010972600997774862
132698,0.012647218994970899
133000,0.011957367001741659
133302,0.009494131001702044
133604,0.01179371099715354
133906,0.011449352001363877
134208,0.010118350000993814
134510,0.0105342480019317
134511,0.009429276004084386
134813,0.010329415999876801
135115,0.012104204994102474
135116,0.010155048999877181
135418,0.012972690994502045
135720,0.011387693994038273
136022,0.012295728003664408
136324,0.010035344996140338
136626,0.013581112994870637
136627,0.011128424004709814
136929,0.010931194003205746
137231,0.012164254003437236
137333,0.03969219300051918
137334,0.009834258002229035
137636,0.01291377900633961
137938,0.011560991995793302
138240,0.012018337001791224
138542,0.01186457499716198
138844,0.013069079002889339
139146,0.011485848001029808
139147,0.012839315997553058
139449,0.009048507999978028
139450,0.011550196999451146
139752,0.010316219995729625
140054,0.01558198199927574
140356,0.01055318399448879
140658,0.010572310995485168
140960,0.014164996006002184
141262,0.010978520003845915
141564,0.011296873999526724
141866,0.011402285999793094
141867,0.010779356998682488
142169,0.01069795499643078
142471,0.012226099002873525
142773,0.01215517100354191
143075,0.011524683999596164
143076,0.011521848995471373
143378,0.010600893998343963
143680,0.011528082999575417
143982,0.009654050001699943
144284,0.010312227001122665
144285,0.010893498001678381
144587,0.010537276000832208
144889,0.013013043004320934
145191,0.01233809199766256
145192,0.008304959002998658
145494,0.011414888002036605
145796,0.00991640800202731
146098,0.01063849100319203
146400,0.01318234000063967
146702,0.010336626000935212
147004,0.010407786001451313
147005,0.011355021000781562
147307,0.011673184002574999
147609,0.010879795001528692
147911,0.012365126996883191
148213,0.00999819199932972
148515,0.01029170900437748
148817,0.010942968998278957
149119,0.012176129996078089
149421,0.011812319004093297
149723,0.00916971400147304
150025,0.01235086600354407
150026,0.010475563998625148
150027,0.010622674999467563
150329,0.01268446899484843
150631,0.012428458001522813
150933,0.011070544998801779
151235,0.009867007000138983
151236,0.011699609996867366
151237,0.01188417099911021
151539,0.012499496995587833
151841,0.010175057002925314
151842,0.017089526998461224
151843,0.012041738998959772
151844,0.010566238001047168
152146,0.009493603000009898
152448,0.010905565999564715
152750,0.012971099000424147
153052,0.010426392997032963
153354,0.010301367998181377
153656,0.01875462599855382
153958,0.011252251999394502
154260,0.008611356002802495
154261,0.01277224300429225
154563,0.011968920000072103
154865,0.011157685003126971
154866,0.010291911006788723
155168,0.010275001004629303
155470,0.012203477999719325
155471,0.008642736000183504
155773,0.00971010099601699
156075,0.01125516100000823
156076,0.013154476997442544
156378,0.014214713999535888
156680,0.012424747998011298
156982,0.013747532000706997
156983,0.009155061001365539
157285,0.012335047998931259
157587,0.011572052993869875
157588,0.011441478003689554
157890,0.011477281004772522
158192,0.01319741800398333
158494,0.011973152999416925
158796,0.010171530004299711
158797,0.011867722998431418
159099,0.011476842999400105
159100,0.013266911999380682
159402,0.011335652001434937
159704,0.011657383998681325
160006,0.009296078998886514
160308,0.010296380998624954
160610,0.011001136001141276
160912,0.008697885998117272
161214,0.01063622900255723
161215,0.011170027995831333
161517,0.011549962000572123
161819,0.010183072001382243
162121,0.012084431000403129
162423,0.014133339005638845
162725,0.010775923998153303
163027,0.011480922999908216
163028,0.01152902899775654
163330,0.01028009899891913
163632,0.010203029007243458
163934,0.009662079995905515
164236,0.01025177200062899
164538,0.012954015997820534
164840,0.010691200994187966
164841,0.011166320997290313
165143,0.010988485002599191
165445,0.010966622998239473
165747,0.01071694100392051
166049,0.010327977994165849
166050,0.008267448996775784
166352,0.009733099999721162
166654,0.007838605997676495
166655,0.011597035998420324
166656,0.013956141003291123
166958,0.013109788997098804
167260,0.013186973999836482
167261,0.011066186001698952
167563,0.010703749001550023
167865,0.012387686998408753
168167,0.01285045799886575
168469,0.011411405997932889
168470,0.011092376000306103
168471,0.008858756002155133
168773,0.010828847000084352
169075,0.011563138003111817
169377,0.010766054001578595
169679,0.013199143002566416
169981,0.011852014002215583
169982,0.009621659999538679
170284,0.012048219003190752
170586,0.011612804999458604
170888,0.01269576299819164
171190,0.01015166100114584
171492,0.013615337004011963
171794,0.011978332004218828
171795,0.011689102000673302
172097,0.012143169005867094
172399,0.011845815999549814
172701,0.014093385994783603
173003,0.010818752998602577
173004,0.010449392997543328
173306,0.012917511994601227
173608,0.011590745001740288
173910,0.012532301996543538
173911,0.010174889997870196
173912,0.012087049995898269
174214,0.010773100002552383
174516,0.010133932999451645
174818,0.010671577001630794
175120,0.01022501999977976
175422,0.010332933001336642
175724,0.009798058999876957
175725,0.013569773000199348
176027,0.014156530000036582
176329,0.010663966000720393
176631,0.010943645997031126
176632,0.010438814999361057
176633,0.011298240002361126
176935,0.010060529995826073
177237,0.011639297001238447
177539,0.010878474000492133
177841,0.010921531000349205
178143,0.009965013996406924
178445,0.009963526004867163
178747,0.010784017002151813
179049,0.01156773299589986
179351,0.011827333000837825
179653,0.011014999996405095
179654,0.013960750002297573
179956,0.012495075003243983
180258,0.01075148500240175
180560,0.012394878001941834
180862,0.011129651000373997
181164,0.010960999999952037
181466,0.009566913999151438
181768,0.010971520998282358
182070,0.008798883005511016
182372,0.012447217995941173
182674,0.011184062997926958
182976,0.013284068001667038
183278,0.0111927849939093
183580,0.01154322799993679
183882,0.011799571999290492
184184,0.010691645999031607
184486,0.010501720993488561
184788,0.01035009900078876
185090,0.012221725999552291
185392,0.012831501000619028
185694,0.010823545999301132
185996,0.010614425998937804
186298,0.011381425996660255
186600,0.013346621999517083
186902,0.0116940110019641
187204,0.01078943500033347
187205,0.012654130994633306
187507,0.01056027899903711
187809,0.010257084002660122
188111,0.013754368999798317
188413,0.013348111999221146
188715,0.011884570005349815
189017,0.010500855998543557
189319,0.010619269996823277
189621,0.010395630000857636
189923,0.009241333995305467
190225,0.011698640002578031
190527,0.01208052799483994
190829,0.01082250499894144
190830,0.0113961239985656
191132,0.011902815000212286
191434,0.01262789199972758
191435,0.011540788000274915
191436,0.012282207993848715
191738,0.010540481998759788
191739,0.012299931004235987
192041,0.011045459999877494
192343,0.012482322999858297
192344,0.010469535998709034
192646,0.010765596001874655
192948,0.009996342996601015
193250,0.012869719001173507
193552,0.012160977996245492
193854,0.013078346994007006
193855,0.010477502997673582
194157,0.012306892000196967
194459,0.012086249000276439
194761,0.013826476002577692
195063,0.011414548003813252
195365,0.010446050997416023
195667,0.012029092999000568
195969,0.013741800001298543
196271,0.011767916999815498
196272,0.010956995000015013
196574,0.010567730001639575
196575,0.010627436000504531
196877,0.014136386998870876
197179,0.01139642100315541
197481,0.01145087100303499
197783,0.010848136000277009
197784,0.012551353996968828
198086,0.009440158995857928
198388,0.011482189001981169
198690,0.011492259996884968
198992,0.009817081998335198
198993,0.008730759000172839
199027,0.011725459997251164
199329,0.011364149002474733
199631,0.010238815004413482
199933,0.011337272997479886
200235,0.01241640799707966
200537,0.010394541001005564
200839,0.01137885800562799
201141,0.011444417003076524
201443,0.010720493002736475
201745,0.007589846005430445
201746,0.011384667006495874
202048,0.012564623000798747
202049,0.013365646002057474
202351,0.013754314997640904
202352,0.011527274997206405
202654,0.009890868001093622
202956,0.011505091002618428
203258,0.012262517993804067
203560,0.011536289006471634
203862,0.013530343996535521
204164,0.013020544000028167
204466,0.011699324000801425
204768,0.012090907999663614
205070,0.00990927399834618
205372,0.01380988000164507
205674,0.011527731003297959
205976,0.011538491999090184
206278,0.011755838000681251
206580,0.010528446000535041
206882,0.013074819005851168
207184,0.0073319399962201715
207185,0.01112319800449768
207487,0.01102302799699828
207488,0.00960059100179933
207489,0.013561874999140855
207791,0.010694652002712246
208093,0.010025692005001474
208395,0.012620596993656363
208396,0.01062084499426419
208698,0.011121135001303628
209000,0.01021964199753711
209302,0.007667509999009781
209303,0.01144345999637153
209605,0.010285096002917271
209606,0.011077026996645145
209908,0.011863069004903082
209909,0.014049098004761618
210211,0.009763169997313526
210513,0.013218453001172747
210815,0.01022872699832078
211117,0.007102583993400913
211118,0.011611555004492402
211420,0.012177180004073307
211722,0.00967225999920629
212024,0.01065646500501316
212326,0.012264504002814647
212327,0.010752440997748636
212629,0.010308310003892984
212630,0.012795372000255156
212932,0.010950216994388029
213234,0.010641156004567165
213536,0.00957069900323404
213838,0.01957703600055538
214140,0.01118662700173445
214141,0.010328331001801416
214443,0.011972533000516705
214745,0.012028185999952257
214746,0.010979322003549896
215048,0.01125588599825278
215350,0.013016384997172281
215652,0.009889203996863216
215954,0.012402975997247268
216256,0.011551313000381924
216558,0.011994123000476975
216860,0.013483790993632283
217162,0.011621689001913182
217464,0.011962066993874032
217766,0.011340971999743488
218068,0.008741911995457485
218370,0.011994972999673337
218371,0.010266145000059623
218372,0.010110712006280664
218674,0.011643475001619663
218976,0.014668702002381906
219278,0.01386012300645234
219580,0.015027545996417757
219882,0.011823875000118278
220184,0.01134505699883448
220185,0.011017404998710845
220487,0.012305274998652749
220789,0.010962970001855865
220790,0.011189712000486907
221092,0.011998164998658467
221394,0.013207794996560551
221696,0.011689382998156361
221998,0.012087108996638563
222300,0.00908874100423418
222301,0.011263904998486396
222603,0.012128998001571745
222905,0.014379275999090169
223207,0.012309584999457002
223208,0.013209135002398398
223510,0.012536689995613415
223812,0.010337300998799037
224114,0.012209004002215806
224416,0.014702997999847867
224417,0.009951088002708275
224719,0.009793497003556695
225021,0.006514095002785325
225022,0.01425868699880084
225324,0.007903375000751112
225626,0.01101534599729348
225928,0.011198250998859294
226230,0.012704154003586154
226231,0.011039310993510298
226533,0.012162835999333765
226835,0.01152199200441828
227137,0.011144043004605919
227439,0.013243107001471799
227741,0.010314136001397856
228043,0.011680288997013122
228345,0.01291951299936045
228346,0.009405580000020564
228648,0.012790309003321454
228950,0.010992360003001522
228951,0.013076164002995938
229253,0.012299103000259493
229555,0.012352265999652445
229556,0.011103575001470745
229858,0.011450507998233661
230160,0.00967307599785272
230462,0.01111036699876422
230764,0.020393949998833705
231066,0.011783943999034818
231368,0.01314414999797009
231670,0.008571665995987132
231671,0.01205181499972241
231973,0.013452519000566099
232275,0.010781221993966028
232577,0.009619108997867443
232879,0.013148309000825975
233181,0.009770711003511678
233483,0.011546818001079373
233785,0.01079909800319001
234087,0.011150525999255478
234088,0.011411480998503976
234390,0.012201385005027987
234692,0.007232616997498553
234693,0.010172677000809927
234995,0.012903996001114137
235297,0.012018784997053444
235298,0.011447862998466007
235299,0.011143239004013594
235601,0.011636795999947935
235903,0.011914185000932775
235904,0.010599028995784465
236206,0.011355700997228269
236508,0.010636478000378702
236810,0.010666002999641933
236811,0.012067581999872345
237113,0.011993942003755365
237415,0.01216613600263372
237717,0.012381888001982588
237718,0.011522396998771
238020,0.011471322999568656
238322,0.010624208996887319
238624,0.01089245700131869
238625,0.012157862998719793
238927,0.012513490000856109
239229,0.010994679003488272
239531,0.01292665999790188
239532,0.011875999000039883
239533,0.011269380003795959
239835,0.01121658999909414
240137,0.009877664997475222
240138,0.011637388000963256
240440,0.011165871001139749
240742,0.01016390400036471
241044,0.010372304001066368
241045,0.012796093003998976
241347,0.01187887899868656
241649,0.009801270003663376
241951,0.008448464999673888
241952,0.009896655996271875
242254,0.010124237000127323
242556,0.01063397200050531
242557,0.013099518997478299
242859,0.012110895004298072
243161,0.011428623001847882
243463,0.011363871999492403
243765,0.013388560997555032
244067,0.011392515996703878
244369,0.013057978998403996
244370,0.010842386000149418
244371,0.0121802680005203
244673,0.01194761499937158
244975,0.01182016399980057
245277,0.011112738997326232
245579,0.013942464000137988
245881,0.012969939001777675
246183,0.012564476994157303
246485,0.010822510004800279
246486,0.010324017996026669
246788,0.011349232001521159
247090,0.013054844996077009
247392,0.01083689100050833
247694,0.009256106997781899
247996,0.010416994999104645
248298,0.013550226998631842
248299,0.012539018003735691
248300,0.018376657004409935
248602,0.021946079999906942
